sender_iso3,recipient_iso3,year,arms_tiv,bilateral_debt,ucdp_troops,ucdp_weapons,ucdp_training,ucdp_funding,bilateral_aid,colonial_tie,journalist_killings,oda_received,us_intervention
DEU,NGA,2002,0.0,386854965.0,0,0,0,0,86526526.0,0,0.0,220969999.583438,0
DEU,NGA,2003,0.0,4504705473.0,0,0,0,0,21156411.0,0,0.0,217339999.990538,0
DEU,NGA,2004,0.0,4769627431.2,0,0,0,0,33683635.0,0,0.0,389709995.156155,0
DEU,NGA,2005,0.0,2514371290.5,0,0,0,0,1405376692.0,0,0.0,6068949892.75747,0
DEU,NGA,2006,0.0,0.0,0,0,0,0,2176925211.0,0,1.0,10970399990.4208,0
DEU,NGA,2013,0.0,0.0,0,0,0,1,79321697.0,0,1.0,1268540262.86025,0
DEU,NIC,1992,0.0,842181549.9,0,0,0,0,52239936.0,0,0.0,513440000.260249,0
DEU,NIC,1993,0.0,830516214.5,0,0,0,0,,0,0.0,294889998.801053,0
DEU,NIC,1994,0.0,853463410.4,0,0,0,0,77028175.0,0,0.0,440100000.694395,0
DEU,NIC,1995,0.0,429222864.7,0,0,0,0,409744237.0,0,0.0,523969997.199253,0
DEU,NIC,1996,0.0,434733055.1,0,0,0,0,1113158055.0,0,0.0,807910011.835396,0
DEU,NIC,1997,0.0,381724185.0,0,0,0,0,82082977.0,0,0.0,292530000.116676,0
DEU,NIC,1998,0.0,428992598.2,0,0,0,0,99175013.0,0,0.0,354810005.543754,0
DEU,NIC,1999,0.0,381833465.5,0,0,0,0,53757465.0,0,0.0,350249999.508262,0
DEU,NIC,2000,0.0,376504594.6,0,0,0,0,71899271.0,0,0.0,368839995.190501,0
DEU,NIC,2001,0.0,363132076.5,0,0,0,0,17988981.0,0,0.0,745899997.137487,0
DEU,NIC,2002,0.0,409655731.4,0,0,0,0,33754697.0,0,0.0,323250004.939735,0
DEU,NIC,2003,0.0,430579622.3,0,0,0,0,191424567.0,0,0.0,578679996.795953,0
DEU,NIC,2004,0.0,0.0,0,0,0,0,567160068.0,0,2.0,917919992.431998,0
DEU,NIC,2005,0.0,2981271.7,0,0,0,0,35592483.0,0,0.0,563839997.470379,0
DEU,NIC,2006,0.0,11194500.0,0,0,0,0,33129364.0,0,0.0,479070001.9449,0
DEU,NIC,2007,0.0,19400805.9,0,0,0,0,38774593.0,0,0.0,622539996.832609,0
DEU,NIC,2008,0.0,18467859.0,0,0,0,0,28952087.0,0,0.0,578099998.652936,0
DEU,NIC,2009,0.0,21660861.6,0,0,0,0,20136690.0,0,0.0,521269992.617891,0
DEU,NIC,2010,0.0,22832985.6,0,0,0,0,13492792.0,0,0.0,411969998.536632,0
DEU,NIC,2011,0.0,22110163.2,0,0,0,0,24856498.0,0,0.0,374859999.738634,0
DEU,NIC,2012,0.0,22783399.2,0,0,0,0,26367147.0,0,0.0,278566910.98772,0
DEU,NIC,2013,0.0,23815677.9,0,0,0,0,8197579.0,0,0.0,240813698.908314,0
DEU,PAK,1992,0.0,1468586245.1,0,0,0,0,53458868.0,0,0.0,500999998.256565,0
DEU,PAK,1993,0.0,1351980912.0,0,0,0,0,270207661.0,0,0.0,513140004.93288,0
DEU,PAK,1994,0.0,1641571786.4,0,0,0,0,209288060.0,0,2.0,527710013.739765,0
DEU,PAK,1995,0.0,1751772521.7,0,0,0,0,85423682.0,0,0.0,372940002.039075,0
DEU,PAK,1996,0.0,1564737421.7,0,0,0,0,208408248.0,0,0.0,367289991.378784,0
DEU,PAK,1998,0.0,1358289187.4,0,0,0,0,59845764.0,0,1.0,556690007.593483,0
DEU,PAK,2000,0.0,1130662113.6,0,0,0,0,11724921.0,0,1.0,508529981.188477,0
DEU,PAK,2001,0.0,24937905.0,0,0,0,0,178743489.0,0,1.0,1164470020.21223,0
DEU,PAK,2002,0.0,1252142313.3,0,0,0,0,78130199.0,0,2.0,745489991.344512,1
DEU,PAK,2003,0.0,1672385031.0,0,0,0,0,28716066.0,0,1.0,570660000.737756,1
DEU,PAK,2004,0.0,1804538684.1,0,0,0,0,113348870.0,0,1.0,426400002.274663,1
DEU,PAK,2005,0.0,1577999751.6,0,0,0,0,62965803.0,0,2.0,837590008.912608,1
DEU,PAK,2011,0.0,1736619530.1,0,0,0,0,128778821.0,0,11.0,2882449973.78252,0
DEU,PAK,2012,0.0,1762639236.0,0,0,0,0,106673553.0,0,9.0,1781539205.30528,0
DEU,PER,1992,0.0,583188027.6,0,0,0,0,59373424.0,0,3.0,415840001.817793,1
DEU,PER,1993,0.0,573836934.4,0,0,0,0,325165603.0,0,1.0,545910000.868142,0
DEU,PER,1994,0.0,667612828.6,0,0,0,0,197333131.0,0,0.0,335459995.478392,0
DEU,PER,1995,0.0,724768433.0,0,0,0,0,10486651.0,0,0.0,362559998.195618,0
DEU,PER,1996,0.0,679534832.3,0,0,0,0,97106080.0,0,0.0,315639999.723062,0
DEU,PER,1997,0.0,619581967.8,0,0,0,0,443048056.0,0,1.0,386859995.573759,0
DEU,PER,1998,0.0,406230708.7,0,0,0,0,88632750.0,0,2.0,477409997.072071,0
DEU,PER,1999,0.0,326238323.2,0,0,0,0,182683204.0,0,0.0,445530007.600785,0
DEU,PER,2001,0.0,312173773.5,0,0,0,0,35996956.0,0,0.0,447700009.591878,0
DEU,PER,2002,0.0,356759397.1,0,0,0,0,75796621.0,0,0.0,480009997.060523,0
DEU,PER,2003,0.0,407364212.7,0,0,0,0,40618810.0,0,0.0,491120002.510027,0
DEU,PER,2004,0.0,407533561.3,0,0,0,0,115802008.0,0,2.0,456020009.124651,0
DEU,PER,2005,0.0,308535397.2,0,0,0,0,161249344.0,0,0.0,434030002.815649,0
DEU,PER,2006,0.0,340137749.9,0,0,0,0,93472593.0,0,0.0,433889996.01081,0
DEU,PER,2007,0.0,341614491.0,0,0,0,0,95524921.0,0,1.0,296659995.784983,0
DEU,PER,2008,0.0,423907180.8,0,0,0,0,171208956.0,0,0.0,444089998.103678,0
DEU,PER,2010,0.0,437267317.4,0,0,0,0,137458507.0,0,0.0,-331489984.381944,0
DEU,PER,2011,0.0,565731904.5,0,0,0,0,192567637.0,0,3.0,576799995.902926,0
DEU,PER,2012,0.0,554703961.7,0,0,0,0,165383003.0,0,0.0,364964181.878604,0
DEU,PER,2013,0.0,558088717.9,0,0,0,0,136324057.0,0,1.0,337920195.817016,0
DEU,PHL,1993,0.0,381353978.8,0,0,0,0,117482320.0,0,3.0,1348300013.93706,0
DEU,PHL,1994,0.0,417802805.1,0,0,0,0,,0,0.0,963239976.640791,0
DEU,PHL,1995,0.0,432507736.2,0,0,0,0,121148293.0,0,0.0,806720004.066826,0
DEU,PHL,1996,0.0,457393895.3,0,0,0,0,37483784.0,0,2.0,799030012.764036,0
DEU,PHL,1997,0.0,393502584.9,0,0,0,0,3587407.0,0,1.0,595949991.980568,0
DEU,PHL,1998,0.0,418871308.3,0,0,0,0,6734761.0,0,2.0,549779986.206442,0
DEU,PHL,1999,0.0,349402605.2,0,0,0,0,149253104.0,0,0.0,640610014.436766,0
DEU,PHL,2000,0.0,287448973.8,0,0,0,0,56330011.0,0,2.0,532680010.49757,0
DEU,PHL,2001,0.0,262633677.3,0,0,0,0,40743321.0,0,4.0,530520000.524819,0
DEU,PHL,2002,0.0,290856945.0,0,0,0,0,97168579.0,0,2.0,536139992.70089,1
DEU,PHL,2003,0.0,343941423.0,0,0,0,0,72290807.0,0,6.0,699080034.861341,0
DEU,PHL,2004,0.0,369491418.6,0,0,0,0,31665260.0,0,11.0,439110003.469512,0
DEU,PHL,2005,0.0,328256243.8,0,0,0,0,108710201.0,0,8.0,554109994.297847,0
DEU,PHL,2006,0.0,380752602.0,0,0,0,0,36864810.0,0,8.0,547239988.744259,0
DEU,PHL,2007,0.0,412349931.0,0,0,0,0,99150748.0,0,3.0,573460004.327818,0
DEU,PHL,2008,0.0,445577110.8,0,0,0,0,82440125.0,0,5.0,40320001.5649202,0
DEU,PHL,2009,0.0,449333434.9,0,0,0,0,78026731.0,0,38.0,295689996.577799,0
DEU,PHL,2010,0.0,420647039.8,0,0,0,0,45402364.0,0,3.0,504059986.308216,0
DEU,PHL,2011,0.0,381137047.2,0,0,0,0,50492673.0,0,5.0,-175560030.421242,0
DEU,PHL,2012,0.0,361820996.6,0,0,0,0,42620070.0,0,5.0,3976254.90836858,1
DEU,PNG,1992,0.0,24855650.8,0,0,0,0,,0,1.0,420769997.512922,0
DEU,PNG,1993,0.0,23922278.4,0,0,0,0,,0,0.0,270679997.559637,0
DEU,PNG,1994,0.0,26911796.1,0,0,0,0,,0,0.0,294779996.370897,0
DEU,PNG,1995,0.0,26879653.4,0,0,0,0,400437.0,0,0.0,350190004.911274,0
DEU,PNG,1996,0.0,23253811.4,0,0,0,0,6764589.0,0,0.0,371929995.208979,0
DEU,PNG,1997,0.0,18505119.9,0,0,0,0,153975.0,0,0.0,335430001.094938,0
DEU,PNG,1998,0.0,18068140.3,0,0,0,0,319224.0,0,0.0,356489996.887743,0
DEU,PNG,1999,0.0,13839106.3,0,0,0,0,11393537.0,0,0.0,212490005.76511,0
DEU,PNG,2000,0.0,12416956.3,0,0,0,0,3693077.0,0,0.0,270940006.269142,0
DEU,PNG,2001,0.0,16865064.3,0,0,0,0,3608647.0,0,0.0,205980002.062395,0
DEU,PNG,2002,0.0,23866779.2,0,0,0,0,9128169.0,0,0.0,202479999.7285,0
DEU,PNG,2003,0.0,29836168.0,0,0,0,0,2660706.0,0,0.0,221800004.821271,0
DEU,PNG,2004,0.0,28760137.3,0,0,0,0,2559806.0,0,0.0,257209997.158498,0
DEU,PNG,2005,0.0,25390300.0,0,0,0,0,2572475.0,0,0.0,257600006.489083,0
DEU,PNG,2006,0.0,24917691.0,0,0,0,0,1077332.0,0,0.0,264469997.10612,0
DEU,PNG,2007,0.0,22099165.2,0,0,0,0,2014934.0,0,0.0,312290004.603565,0
DEU,PNG,2008,0.0,18764291.1,0,0,0,0,8502055.0,0,0.0,288489988.077432,0
DEU,PNG,2009,0.0,17952757.2,0,0,0,0,2180929.0,0,0.0,354540005.354211,0
DEU,PNG,2010,0.0,15287464.2,0,0,0,0,1680022.0,0,0.0,490780003.167689,0
DEU,PNG,2011,0.0,13485025.8,0,0,0,0,1816761.0,0,0.0,576099994.653835,0
DEU,PNG,2012,0.0,12335070.6,0,0,0,0,2112734.0,0,0.0,547876098.647714,0
DEU,PNG,2013,0.0,11505059.0,0,0,0,0,3320818.0,0,0.0,505988255.776465,0
DEU,PRY,1992,0.0,49566939.5,0,0,0,0,,0,0.0,66789998.7027049,0
DEU,PRY,1993,0.0,48652644.0,0,0,0,0,41030889.0,0,0.0,98610003.5868585,0
DEU,PRY,1994,0.0,70138154.5,0,0,0,0,3267713.0,0,0.0,88989997.5601584,0
DEU,PRY,1995,0.0,80099023.4,0,0,0,0,,0,0.0,116229998.903349,0
DEU,PRY,1996,0.0,66800922.7,0,0,0,0,,0,0.0,65890000.4923344,0
DEU,PRY,1997,0.0,75048882.6,0,0,0,0,1658812.0,0,0.0,75669999.5882809,0
DEU,PRY,1998,0.0,78704719.4,0,0,0,0,6383934.0,0,0.0,61380001.4387816,0
DEU,PRY,1999,0.0,64058065.5,0,0,0,0,8810126.0,0,0.0,71729998.068884,0
DEU,PRY,2000,0.0,52282848.7,0,0,0,0,25355957.0,0,0.0,78009998.4165281,0
DEU,PRY,2001,0.0,42605725.5,0,0,0,0,2666857.0,0,1.0,66710000.673309,0
DEU,PRY,2002,0.0,48065067.1,0,0,0,0,12916172.0,0,0.0,62200000.056997,0
DEU,PRY,2003,0.0,53373117.0,0,0,0,0,2138539.0,0,0.0,62149999.0485609,0
DEU,PRY,2004,0.0,48767266.3,0,0,0,0,10388711.0,0,0.0,32029999.870807,0
DEU,PRY,2005,0.0,51267402.6,0,0,0,0,2142823.0,0,0.0,60719999.037683,0
DEU,PRY,2006,0.0,50061804.0,0,0,0,0,13173376.0,0,0.0,66409999.5847791,0
DEU,PRY,2007,0.0,48114116.4,0,0,0,0,16381189.0,0,1.0,111759999.552742,0
DEU,PRY,2008,0.0,45365244.9,0,0,0,0,10957027.0,0,0.0,120150001.555681,0
DEU,PRY,2009,0.0,40447726.2,0,0,0,0,4579065.0,0,0.0,153140001.716092,0
DEU,PRY,2010,0.0,32122248.0,0,0,0,0,4207072.0,0,0.0,97019999.5487928,0
DEU,PRY,2011,0.0,27270236.4,0,0,0,0,4984791.0,0,1.0,67450000.1929701,0
DEU,PRY,2012,0.0,24955131.6,0,0,0,0,10526383.0,0,0.0,56751368.3531434,0
DEU,PRY,2013,0.0,26871625.7,0,0,0,0,4352170.0,0,0.0,47368381.6133998,0
DEU,SDN,1992,0.0,102681829.2,0,0,0,0,6965325.0,0,1.0,268419999.89748,0
DEU,SDN,1993,0.0,97237228.4,0,0,0,0,,0,0.0,197810001.771897,0
DEU,SDN,1994,0.0,106205116.2,0,0,0,0,,0,0.0,209120000.574738,0
DEU,SDN,1995,0.0,113220350.4,0,0,0,0,2563600.0,0,0.0,153340000.687167,0
DEU,SDN,1996,0.0,105868619.6,0,0,0,0,5856543.0,0,0.0,142299998.924136,0
DEU,SDN,1997,0.0,94364105.5,0,0,0,0,2996878.0,0,0.0,107309998.685494,0
DEU,SDN,1998,0.0,99730169.2,0,0,0,0,9826346.0,0,0.0,167089999.422431,1
DEU,SDN,1999,0.0,88371579.5,0,0,0,0,21123280.0,0,0.0,178179994.54774,0
DEU,SDN,2000,0.0,60635100.2,0,0,0,0,19908743.0,0,0.0,104210000.900552,0
DEU,SDN,2001,0.0,57429033.2,0,0,0,0,20755348.0,0,0.0,128989999.463782,0
DEU,SDN,2002,0.0,68337486.8,0,0,0,0,22535069.0,0,0.0,249390002.073721,0
DEU,SDN,2003,0.0,82302132.0,0,0,0,0,20568603.0,0,0.0,579270007.610321,0
DEU,SDN,2004,0.0,88759884.4,0,0,0,0,61060279.0,0,0.0,918319980.502129,0
DEU,SDN,2005,0.0,76873970.8,0,0,0,0,53018104.0,0,0.0,1685849996.48854,0
DEU,SDN,2006,0.0,85820988.0,0,0,0,0,59433329.0,0,1.0,1832800044.29072,0
DEU,SDN,2007,0.0,95927924.4,0,0,0,0,42654653.0,0,0.0,1939259997.2263,0
DEU,SDN,2008,0.0,90688738.8,0,0,0,0,60044060.0,0,0.0,2100959974.3858,0
DEU,SDN,2009,0.0,93875258.4,0,0,0,0,54267120.0,0,0.0,2137460025.27326,0
DEU,SDN,2010,0.0,87072136.8,0,0,0,0,45693832.0,0,0.0,1792999994.42138,0
DEU,SDN,2011,0.0,84315699.6,0,0,0,0,29344681.0,0,0.0,1477769985.55847,0
DEU,SDN,2012,0.0,85977381.6,0,0,0,0,28372104.0,0,0.0,1054070130.2439,0
DEU,SDN,2013,0.0,89867672.4,0,0,0,0,19190253.0,0,0.0,1192520848.78041,0
DEU,SEN,1992,0.0,28570038.2,0,0,0,0,4919261.0,0,0.0,494089988.004416,0
DEU,SEN,1993,0.0,29908508.6,0,0,0,0,19468737.0,0,0.0,410250001.417473,0
DEU,SEN,1994,0.0,35243334.9,0,0,0,0,54734199.0,0,0.0,544910012.541339,0
DEU,SEN,1995,0.0,39817867.6,0,0,0,0,24032643.0,0,0.0,474789997.054264,0
DEU,SEN,1996,0.0,84539051.5,0,0,0,0,72511624.0,0,0.0,434360003.836453,0
DEU,SEN,1997,0.0,75443813.6,0,0,0,0,4181724.0,0,0.0,337259993.758053,0
DEU,SEN,1998,0.0,96212415.5,0,0,0,0,47031524.0,0,0.0,384890000.209212,0
DEU,SEN,1999,0.0,81417076.6,0,0,0,0,13333408.0,0,0.0,473269999.900832,0
DEU,SEN,2000,0.0,76236576.4,0,0,0,0,39437326.0,0,0.0,330030003.026128,0
DEU,SEN,2001,0.0,73288772.7,0,0,0,0,37552943.0,0,0.0,251330002.779141,0
DEU,SEN,2002,0.0,88423122.1,0,0,0,0,33052525.0,0,0.0,297830001.324415,0
DEU,SEN,2003,0.0,117163458.0,0,0,0,0,19829394.0,0,0.0,352560001.501814,0
DEU,SEN,2004,0.0,129749559.7,0,0,0,0,24133303.0,0,0.0,814759988.632053,0
DEU,SEN,2005,0.0,123373199.7,0,0,0,0,45059018.0,0,0.0,476920011.784881,0
DEU,SEN,2006,0.0,2356113.0,0,0,0,0,199763819.0,0,0.0,543860003.894195,0
DEU,SEN,2007,0.0,4171495.6,0,0,0,0,6430281.0,0,0.0,548760005.487129,0
DEU,SEN,2008,0.0,3537701.4,0,0,0,0,30753729.0,0,0.0,696189996.328205,0
DEU,SEN,2009,0.0,3519039.9,0,0,0,0,28232620.0,0,0.0,649059998.555109,0
DEU,SEN,2010,0.0,3264336.6,0,0,0,0,37809482.0,0,0.0,619079999.119044,0
DEU,SEN,2011,0.0,3289093.8,0,0,0,0,40695216.0,0,0.0,700070007.899776,0
DEU,SEN,2012,0.0,3353914.8,0,0,0,0,11330026.0,0,0.0,803802194.310352,0
DEU,SEN,2013,0.0,3505672.2,0,0,0,0,25858660.0,0,0.0,698228520.466946,0
DEU,SLE,1992,0.0,21607198.0,0,0,0,0,,0,0.0,89760002.6931614,1
DEU,SLE,1993,0.0,16837757.4,0,0,0,0,1256048.0,0,0.0,130339997.628704,0
DEU,SLE,1994,0.0,17835739.5,0,0,0,0,6984351.0,0,0.0,89760000.3834814,0
DEU,SLE,1995,0.0,15088239.0,0,0,0,0,14510245.0,0,0.0,100839999.968186,0
DEU,SLE,1996,0.0,13722032.0,0,0,0,0,12617945.0,0,0.0,87630000.1498312,0
DEU,SLE,1997,0.0,12648857.3,0,0,0,0,814468.0,0,1.0,62599999.5674938,1
DEU,SLE,1998,0.0,13549312.2,0,0,0,0,860091.0,0,1.0,69299999.885261,0
DEU,SLE,1999,0.0,11643278.7,0,0,0,0,7223020.0,0,10.0,67119997.9986995,0
DEU,SLE,2000,0.0,10784461.4,0,0,0,0,9365915.0,0,3.0,129120000.472292,1
DEU,SLE,2001,0.0,12807447.0,0,0,0,0,23790281.0,0,0.0,206810003.342107,1
DEU,SLE,2002,0.0,14727580.0,0,0,0,0,21391475.0,0,0.0,247910003.749654,0
DEU,SLE,2003,0.0,18047100.8,0,0,0,0,17656509.0,0,0.0,235020001.256838,0
DEU,SLE,2004,0.0,20438847.2,0,0,0,0,21023412.0,0,0.0,227340001.534671,0
DEU,SLE,2005,0.0,17637324.1,0,0,0,0,11053825.0,0,1.0,214919999.599457,0
DEU,SLE,2006,0.0,10038621.0,0,0,0,0,30140139.0,0,0.0,238909998.062998,0
DEU,SLE,2007,0.0,0.0,0,0,0,0,38473630.0,0,0.0,452930000.107736,0
DEU,SLV,1992,0.0,78426309.9,0,0,0,0,,0,0.0,338990001.663566,0
DEU,SLV,1994,0.0,92274641.7,0,0,0,0,9394676.0,0,0.0,261979999.944568,0
DEU,SLV,1995,0.0,111276547.6,0,0,0,0,57662968.0,0,0.0,266639996.96821,0
DEU,SLV,1996,0.0,115217473.8,0,0,0,0,22681271.0,0,0.0,259510001.312941,0
DEU,SLV,1997,0.0,105964033.4,0,0,0,0,18001801.0,0,1.0,251930000.692606,0
DEU,SLV,1998,0.0,102340103.9,0,0,0,0,13144980.0,0,0.0,177049999.127165,0
DEU,SLV,1999,0.0,88907127.8,0,0,0,0,41324220.0,0,0.0,187700001.168996,0
DEU,SLV,2000,0.0,82941110.6,0,0,0,0,4153700.0,0,0.0,186849995.989352,0
DEU,SLV,2001,0.0,79203130.3,0,0,0,0,52636714.0,0,0.0,247200003.867969,0
DEU,SLV,2002,0.0,93551526.5,0,0,0,0,19457613.0,0,0.0,241929998.217151,0
DEU,SLV,2003,0.0,111325434.0,0,0,0,0,17942385.0,0,0.0,204499998.01442,0
DEU,SLV,2004,0.0,116774012.7,0,0,0,0,12602922.0,0,0.0,224150001.017376,0
DEU,SLV,2005,0.0,99846170.0,0,0,0,0,25303284.0,0,0.0,201469999.771565,0
DEU,SLV,2006,0.0,107916805.3,0,0,0,0,26416182.0,0,0.0,167990002.484992,0
DEU,SLV,2007,0.0,132930630.0,0,0,0,0,39649658.0,0,1.0,97860001.195222,0
DEU,SLV,2008,0.0,121079291.7,0,0,0,0,34969756.0,0,0.0,234400001.38618,0
DEU,SLV,2009,0.0,120880746.0,0,0,0,0,48614853.0,0,1.0,284710002.740845,0
DEU,SLV,2010,0.0,107438497.2,0,0,0,0,12327368.0,0,0.0,288030005.987733,0
DEU,SLV,2011,0.0,105919689.1,0,0,0,0,7573706.0,0,1.0,289510003.151372,0
DEU,SLV,2012,0.0,108017958.6,0,0,0,0,29297913.0,0,0.0,232398979.564198,0
DEU,SLV,2013,0.0,133762661.5,0,0,0,0,49528996.0,0,0.0,174685372.864828,0
DEU,SRB,1992,0.0,899002933.3,0,0,0,0,,0,0.0,,1
DEU,SRB,1993,0.0,536401931.3,0,0,0,0,,0,0.0,,1
DEU,SRB,1994,0.0,597875629.4,0,0,0,0,,0,1.0,49219999.6709824,1
DEU,SRB,1995,0.0,645964142.2,0,0,0,0,27550084.0,0,0.0,95059999.871999,1
DEU,SRB,1996,0.0,595568988.3,0,0,0,0,14637776.0,0,0.0,69510000.9087473,1
DEU,SRB,1997,0.0,516707050.0,0,0,0,0,6166953.0,0,0.0,97359998.7011403,0
DEU,SRB,1998,0.0,553490715.6,0,0,0,0,26396122.0,0,0.0,107150000.475347,0
DEU,SRB,1999,0.0,475629068.6,0,0,0,0,168544892.0,0,6.0,670390005.443245,1
DEU,SRB,2000,0.0,440546298.5,0,0,0,0,179756906.0,0,1.0,1063820002.61545,1
DEU,SRB,2001,0.0,417252501.6,0,0,0,0,219132309.0,0,3.0,1245880020.68363,0
DEU,SRB,2002,0.0,683766066.4,0,0,0,0,848266777.0,0,0.0,1921279956.81763,0
DEU,SRB,2003,0.0,829804893.0,0,0,0,0,115069456.0,0,0.0,1195260016.84368,0
DEU,SRB,2004,0.0,893187540.3,0,0,0,0,154097405.0,0,0.0,949889989.754185,0
DEU,SRB,2005,0.0,766878141.4,0,0,0,0,144142350.0,0,1.0,962160010.525957,0
DEU,SRB,2006,0.0,652048017.0,0,0,0,0,325548036.0,0,0.0,1511309998.4657,0
DEU,SRB,2007,0.0,729989364.3,0,0,0,0,219775307.0,0,0.0,756149991.702289,0
DEU,SRB,2008,0.0,667758535.5,0,0,0,0,315883840.0,0,0.0,875119985.191152,0
DEU,SRB,2009,0.0,704694603.0,0,0,0,0,145625356.0,0,0.0,581759999.129921,0
DEU,SRB,2010,0.0,647798563.3,0,0,0,0,172221871.0,0,0.0,609220004.124567,0
DEU,SRB,2011,0.0,620048650.2,0,0,0,0,245940256.0,0,0.0,1305410027.96032,0
DEU,SRB,2012,0.0,594469106.9,0,0,0,0,243939927.0,0,0.0,1046151109.98601,0
DEU,SRB,2013,0.0,737697139.2,0,0,0,0,55342000.0,0,0.0,738259133.445099,0
DEU,STP,1992,0.0,12766000.0,0,0,0,0,870666.0,0,0.0,30419999.8006225,0
DEU,STP,1993,0.0,12766000.0,0,0,0,0,,0,0.0,30310000.5183369,0
DEU,STP,1994,0.0,12766000.0,0,0,0,0,,0,0.0,31290000.0736118,0
DEU,STP,1995,0.0,12766000.0,0,0,0,0,,0,0.0,64670001.4304369,0
DEU,STP,1996,0.0,7227000.0,0,0,0,0,,0,0.0,31550000.5502254,0
DEU,STP,1997,0.0,7227000.0,0,0,0,0,,0,0.0,25200000.1370907,0
DEU,STP,1998,0.0,7227000.0,0,0,0,0,,0,0.0,19780000.6847829,0
DEU,STP,1999,0.0,7227000.0,0,0,0,0,69191.0,0,0.0,20869999.5521456,0
DEU,STP,2000,0.0,4177944.9,0,0,0,0,45388.0,0,0.0,23710000.0418723,0
DEU,STP,2001,0.0,3957037.0,0,0,0,0,12253.0,0,0.0,26890000.2390146,0
DEU,STP,2002,0.0,4708663.0,0,0,0,0,35529.0,0,0.0,21639999.9856949,0
DEU,STP,2003,0.0,5670870.0,0,0,0,0,9754819.0,0,0.0,29260000.1692772,0
DEU,STP,2004,0.0,6115829.0,0,0,0,0,,0,0.0,24210000.0530482,0
DEU,STP,2005,0.0,5296853.0,0,0,0,0,,0,0.0,23599999.90277,0
DEU,STP,2006,0.0,5913330.0,0,0,0,0,2595126.0,0,0.0,21459999.9897182,0
DEU,STP,2007,0.0,0.0,0,0,0,0,6776845.0,0,0.0,32109999.8857826,0
DEU,SWZ,1992,0.0,62354430.6,0,0,0,0,,0,0.0,35120000.0159443,0
DEU,SWZ,1993,0.0,58298135.4,0,0,0,0,,0,0.0,38379999.6357411,0
DEU,SWZ,1994,0.0,64979323.0,0,0,0,0,3790548.0,0,0.0,37250000.3036112,0
DEU,SWZ,1995,0.0,69912072.8,0,0,0,0,1761924.0,0,0.0,45280000.0738352,0
DEU,SWZ,1996,0.0,63916305.1,0,0,0,0,,0,0.0,29299999.8554587,0
DEU,SWZ,1997,0.0,54983022.7,0,0,0,0,,0,0.0,20550000.1758337,0
DEU,SWZ,1998,0.0,58393901.1,0,0,0,0,2525039.0,0,0.0,24840000.4003197,0
DEU,SWZ,1999,0.0,51262139.1,0,0,0,0,2227948.0,0,0.0,23739999.7320026,0
DEU,SWZ,2000,0.0,46612739.6,0,0,0,0,632738.0,0,0.0,8659999.8306483,0
DEU,SWZ,2001,0.0,43318350.0,0,0,0,0,699517.0,0,0.0,23020000.7371604,0
DEU,SWZ,2002,0.0,50561265.4,0,0,0,0,884322.0,0,0.0,10809999.9316037,0
DEU,SWZ,2003,0.0,59705510.6,0,0,0,0,1037070.0,0,0.0,21799999.8256564,0
DEU,SWZ,2004,0.0,27436823.9,0,0,0,0,361313.0,0,0.0,16940000.4707277,0
DEU,SWZ,2005,0.0,21111032.2,0,0,0,0,1211497.0,0,0.0,22939999.8355657,0
DEU,SWZ,2006,0.0,21359733.4,0,0,0,0,137740.0,0,0.0,22720000.0640005,0
DEU,SWZ,2007,0.0,19798272.9,0,0,0,0,564281.0,0,0.0,24039999.7774511,0
DEU,SWZ,2008,0.0,15556422.6,0,0,0,0,3139279.0,0,0.0,31490000.6558746,0
DEU,SWZ,2009,0.0,14590833.3,0,0,0,0,430799.0,0,0.0,33659999.8474121,0
DEU,SWZ,2010,0.0,12667580.9,0,0,0,0,2201874.0,0,0.0,52239999.4656444,0
DEU,SWZ,2011,0.0,11426823.0,0,0,0,0,2015777.0,0,0.0,94379999.2110581,0
DEU,SWZ,2012,0.0,10353331.8,0,0,0,0,13729.0,0,0.0,70763651.5945197,0
DEU,SWZ,2013,0.0,9926761.8,0,0,0,0,562676.0,0,0.0,79703667.0595408,0
DEU,SYR,2008,0.0,511200083.4,0,0,0,0,182125816.0,0,0.0,108909998.491406,1
DEU,SYR,2009,0.0,440122191.6,0,0,0,0,139454657.0,0,0.0,116910001.030192,0
DEU,SYR,2010,0.0,382845537.0,0,0,0,0,60965391.0,0,0.0,95989999.3184953,0
DEU,SYR,2011,0.0,336455249.1,0,0,0,0,50117370.0,0,2.0,109470002.135262,1
DEU,SYR,2012,0.0,339065658.6,0,0,0,0,111111372.0,0,37.0,524794300.533831,0
DEU,SYR,2013,0.0,345177087.9,0,0,0,0,313110866.0,0,32.0,1914482586.1454,0
DEU,TCD,1992,0.0,928129.3,0,0,0,0,,0,3.0,160100002.81781,0
DEU,TCD,1993,0.0,867752.5,0,0,0,0,,0,0.0,152270002.413541,0
DEU,TCD,1994,0.0,967200.2,0,0,0,0,,0,0.0,140619999.093935,0
DEU,TCD,1995,0.0,322985.6,0,0,0,0,7537832.0,0,0.0,154049996.849149,0
DEU,TCD,1996,0.0,518395.1,0,0,0,0,13543056.0,0,0.0,164369997.557253,0
DEU,TCD,1997,0.0,449752.0,0,0,0,0,6828189.0,0,0.0,129109998.987988,0
DEU,TCD,1998,0.0,479378.4,0,0,0,0,2931512.0,0,0.0,106689999.239519,0
