recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity
KAZ,2012,95.84,103.632421,6.182418687717321,0,0,12018.7966527993,9.394227090997724,17306106.0,16.6665699451734,0.0,0.0
KAZ,2013,143.17000000000002,83.334509,6.40870187072244,0,0,13478.459627612,9.50884810698821,17556502.0,16.68093492359426,0.0,0.0
KAZ,2014,83.35,96.935513,6.240678309751762,0,0,12427.7094576939,9.427683892197658,17816285.0,16.69562348464815,0.0,0.0
KAZ,2015,445.75,73.738932,6.001923842519676,0,0,10196.1226255982,9.22976279225756,18084169.0,16.71054747263056,0.0,0.0
KAZ,2016,252.0,70.828548,6.321183485216028,0,0,7475.56688689424,8.919395233094958,18363600.0,16.725881002367128,0.0,0.0
KAZ,2017,216.15,71.867412,6.357937060748025,0,0,8943.08416791984,9.098635793899772,18651931.0,16.741460237568315,0.0,0.0
KAZ,2018,274.75,102.865177,6.577389215995415,0,0,9472.48527327758,9.156146588209843,18932727.0,16.756402569862583,0.0,0.0
KAZ,2019,228.0,71.557093,6.445931732442574,0,0,9457.12614657136,9.154523825889363,19209555.0,16.770918369458208,0.0,0.0
KAZ,2020,268.42,96.080393,6.3485951000497165,0,0,8781.50797787648,9.080403423348136,19482117.0,16.785007525838584,0.0,0.0
KAZ,2021,195.0,66.434777,6.505992771749335,0,0,9983.60103576902,9.208699129451098,19743603.0,16.798340098110703,0.0,0.0
KAZ,2022,190.7,82.80706,6.0116112635437595,0,1,11255.3396437881,9.32859793003239,20034609.0,16.81297178601468,0.0,0.0
KAZ,2023,124.7,93.487865,5.742345463648265,0,0,12879.4275257974,9.4633865519157,20330104.0,16.827613301184165,0.0,0.0
KAZ,2024,547.91,89.261413,5.7096792419855475,0,0,14154.6324958076,9.55779723435538,20592571.0,16.840440937648825,0.0,0.0
KEN,1992,0.0,520.55,0.0,1,0,336.68139978696,5.819137081953124,24382460.0,17.009374579306098,0.0,0.0
KEN,1993,0.0,426.96,0.0,1,0,228.998032843434,5.433713413313999,25117188.0,17.039062950623062,0.0,0.0
KEN,1994,30.0,403.97,0.0,1,0,276.447871981244,5.622022275091967,25857130.0,17.068096942937093,0.0,0.0
KEN,1995,0.0,462.64,5.86627176708014,1,0,340.064842175429,5.829136311707606,26601751.0,17.09648759865309,0.0,0.0
KEN,1996,0.0,351.92,5.675476051742957,1,0,440.527078880876,6.08797191654218,27344211.0,17.124015400808617,0.0,0.0
KEN,1997,61.0,305.58,5.75265072714022,1,0,466.723814611399,6.14573767931921,28101768.0,17.15134305047418,0.0,0.0
KEN,1998,0.0,279.93,5.593871049753151,1,0,487.883239905452,6.190076114736484,28888057.0,17.17893881507512,0.0,0.0
KEN,1999,0.0,259.05,5.729983242500181,1,0,433.721235701305,6.072402013676066,29733408.0,17.20778182008974,0.0,0.0
KEN,2000,15.0,304.16,5.756855692219155,1,1,414.626365130846,6.027377789708817,30642890.0,17.23791121953753,0.0,0.0
KEN,2001,0.0,279.98,5.799127587069952,1,0,410.700452474814,6.017864122678034,31619170.0,17.269274140191722,0.0,0.0
KEN,2002,0.0,298.46000000000004,5.753232374469124,1,0,402.936385605382,5.998778697390903,32629808.0,17.300736784396506,0.0,0.0
KEN,2003,0.0,339.03,5.6262412705276095,1,0,442.898457253405,6.093340527638834,33652223.0,17.331589674280117,0.0,0.0
KEN,2004,0.0,474.13,5.868279466839497,1,0,463.662781300121,6.139157523565561,34713455.0,17.36263792192203,0.0,0.0
KEN,2005,0.0,541.27,5.843916327813786,1,0,523.456312433863,6.2604535739798095,35796484.0,17.393360234257283,0.0,0.0
KEN,2006,0.0,789.15,5.593907121355521,1,0,699.80237063381,6.550797967515461,36904008.0,17.42383072099844,0.0,0.0
KEN,2007,11.2,835.6800000000001,5.715455433131967,1,0,840.201439476765,6.733641671988711,38036349.0,17.454052813117308,0.0,0.0
KEN,2008,0.0,974.22,5.760031514435169,1,1,915.54435473604,6.819518811587653,39206351.0,17.484349306943752,0.0,0.0
KEN,2009,34.32,1229.556,5.508343812273425,1,1,1047.9678324485,6.95460817018138,40408891.0,17.514560392976016,0.0,0.0
KEN,2010,96.16,1158.07,5.479200251337562,1,0,1091.51873101194,6.995325336641599,41598567.0,17.543576277522792,0.0,0.0
KEN,2011,34.95,1568.961238,5.993305333182701,1,0,1096.14499807675,6.999554756272699,42758461.0,17.57107765189249,0.0,0.0
KEN,2012,68.16,1674.599602,5.790814903985102,1,0,1285.00536171512,7.158518169861565,43888303.0,17.597158396072984,0.0,0.0
KEN,2013,1.44,2027.881712,5.595130247627521,1,1,1370.87885214659,7.223207311067554,44986791.0,17.62187947131192,0.0,0.0
KEN,2014,16.5,1608.23523,5.899386969811902,1,0,1482.81566253497,7.301698034030995,46051440.0,17.645269590534987,0.0,0.0
KEN,2015,29.75,1503.041265,5.777964674883484,1,1,1489.11959777284,7.305940350326721,47088526.0,17.667539919967243,1.0,1.0
KEN,2016,31.78,1397.85627,5.623898804195382,1,0,1554.12610314423,7.348668675089776,48139687.0,17.689617488428517,1.0,1.0
KEN,2017,16.5,1515.609019,5.5674141486087,1,0,1667.48447230835,7.419071465787412,49197766.0,17.711358773927564,1.0,1.0
KEN,2018,5.6,1568.362087,5.480341079621721,1,0,1836.45275528993,7.515591139521756,50207107.0,17.731667148346524,1.0,1.0
KEN,2019,17.64,1452.778584,5.406263989068885,1,0,1960.40808854893,7.580907938995525,51202827.0,17.751305303329204,1.0,1.0
KEN,2020,70.7,1429.779769,5.44116970575601,1,0,1927.66459027849,7.564064492338477,52217334.0,17.77092506669569,1.0,1.0
KEN,2021,3.6,1486.81875,5.555917514359489,1,0,2061.35622089594,7.631119404818203,53219166.0,17.789929152590577,1.0,1.0
KEN,2022,1.08,1237.516034,5.686734672402872,1,1,2109.56288513137,7.654236041563953,54252461.0,17.809158913411224,1.0,1.0
KEN,2023,0.0,1316.751538,5.615534106591117,1,0,1942.58802756191,7.571776397849223,55339003.0,17.828988516259066,1.0,1.0
KEN,2024,16.88,1396.960915,5.412524219027295,1,0,2132.43452097647,7.665019573607885,56432944.0,17.84856365941559,1.0,1.0
KGZ,1992,0.0,21.0,0.0,0,0,512.766741120388,6.239821046093588,4515400.0,15.32300433448601,0.0,0.0
KGZ,1993,0.0,70.84,0.0,0,0,448.554190878232,6.106029501130148,4516777.0,15.323309244367795,0.0,0.0
KGZ,1994,0.0,88.57000000000001,0.0,0,0,372.481759948941,5.9201880700406875,4515069.0,15.322931027108474,0.0,0.0
KGZ,1995,0.0,98.71,5.247340504036144,0,0,364.250365258345,5.8978414478430885,4560454.0,15.33293273793817,0.0,0.0
KGZ,1996,0.0,99.74,5.592318800839541,0,0,394.856879614212,5.978523369153112,4628438.0,15.34773000413124,0.0,0.0
KGZ,1997,0.0,52.0,6.090336160838073,0,0,376.427930059811,5.930726608092769,4696421.0,15.36231128723829,0.0,0.0
KGZ,1998,0.0,88.96000000000001,5.660291558862382,0,0,345.137046084246,5.8439415731812145,4769015.0,15.3776503425889,0.0,0.0
KGZ,1999,0.0,132.02,5.9729937100594155,0,0,258.048055936976,5.553145830898371,4840422.0,15.392512464974624,0.0,0.0
KGZ,2000,0.0,103.14,6.181327786569369,0,0,279.621738464365,5.633437755779337,4898362.0,15.404411421480646,0.0,0.0
KGZ,2001,0.0,76.13999999999999,6.2916618344814355,0,0,308.41129550148,5.731434267158143,4945073.0,15.413902285316237,0.0,0.0
KGZ,2002,0.0,102.55,6.239704622206954,0,0,321.726775366804,5.773702661638818,4990704.0,15.423087539940877,0.0,0.0
KGZ,2003,9.57,119.0,6.278581770517896,0,1,380.505828812441,5.941501496008169,5043308.0,15.433572773950964,0.0,0.0
KGZ,2004,5.8,146.6,6.464794835835167,0,0,433.233873286,6.071277705250887,5104713.0,15.445674788607782,0.0,0.0
KGZ,2005,2.9,183.75,6.758795465717239,0,0,476.548193640077,6.166568858882435,5162640.0,15.456958634527789,0.0,0.0
KGZ,2006,0.0,238.96,7.234556784767987,0,0,543.113512472219,6.297318344996839,5218373.0,15.467696225450943,0.0,0.0
KGZ,2007,0.0,190.34,7.522737977458316,0,1,721.771577544361,6.581708714243529,5268385.0,15.477234421938752,0.0,0.0
KGZ,2008,0.0,200.33,7.965817213415492,0,0,966.388569370494,6.873565999058544,5318729.0,15.486744922999904,0.0,0.0
KGZ,2009,0.0,208.19,7.679764138864292,0,0,870.198894546917,6.768721799942078,5389643.0,15.499989706925394,0.0,0.0
KGZ,2010,0.0,245.43,7.706290133398424,0,0,876.954476440354,6.776455082747084,5467059.0,15.51425136984378,0.0,0.0
KGZ,2011,0.0,250.633295,7.690018495971032,0,0,1117.40174350185,7.018761397344083,5546587.0,15.52869334160531,0.0,0.0
KGZ,2012,0.0,244.608882,7.566053150914785,0,0,1168.62244675446,7.063580938180307,5652076.0,15.547533469263737,0.0,0.0
KGZ,2013,0.0,289.968292,7.425605663840992,0,0,1269.66303464348,7.146506817194809,5777150.0,15.569421039460073,0.0,0.0
KGZ,2014,0.0,274.7098,7.537484001191948,0,0,1264.52668823891,7.142453171651559,5905848.0,15.5914536044157,0.0,0.0
KGZ,2015,4.1,276.599101,7.24838773957934,0,0,1105.65193844261,7.008190429517273,6040036.0,15.613920530158136,0.0,0.0
KGZ,2016,8.1,149.021861,7.417056844091822,0,0,1103.27489428412,7.006038212394624,6175338.0,15.636074175822412,0.0,0.0
KGZ,2017,12.2,178.079915,7.43186104904701,0,0,1221.39046807082,7.1077452166574036,6306696.0,15.65712248407187,0.0,0.0
KGZ,2018,0.89,247.039239,7.276491961889572,0,0,1283.5203037417,7.157361819229083,6444079.0,15.678672282670025,0.0,0.0
KGZ,2019,15.2,169.507599,7.230998796530209,0,0,1421.99927504102,7.259819100546615,6590211.0,15.701095924175526,0.0,0.0
KGZ,2020,0.0,161.974731,6.648460979894632,0,0,1229.51766602907,7.114377230019122,6726596.0,15.721579778715505,0.0,0.0
KGZ,2021,2.4,173.58484,7.328332393219084,0,0,1349.99730650542,7.207857876249315,6851224.0,15.73993788040733,1.0,1.0
KGZ,2022,13.8,173.38347299999998,7.753358938455413,0,0,1739.72018344174,7.461479565162656,6975220.0,15.757874426392927,1.0,1.0
KGZ,2023,52.5,172.63727699999998,7.709668590478664,0,0,2138.22210211478,7.667729969311487,7099750.0,15.775570130124008,0.0,0.0
KGZ,2024,0.0,166.246148,7.386456967808296,0,0,2420.18542283831,7.791599437223058,7221868.0,15.792624203167044,0.0,0.0
KHM,1992,0.0,95.44,0.0,1,0,307.094922385136,5.7271568932336825,8113083.0,15.90898850181914,1.0,1.0
KHM,1993,1.8,196.57,0.0,1,0,294.059372727558,5.683781695002837,8616381.0,15.969175716896396,1.0,1.0
KHM,1994,74.2,181.01,0.0,1,3,302.1307854832,5.710859988143405,9239162.0,16.03896174686435,1.0,1.0
KHM,1995,0.8999999999999999,341.22999999999996,5.7032092177378075,1,0,343.485224671585,5.8391440966807515,10018497.0,16.11994364236987,1.0,1.0
KHM,1996,26.4,252.76,5.659685984618377,1,1,324.655870983004,5.782765762829189,10801270.0,16.195174277773575,1.0,1.0
KHM,1997,21.8,230.27,6.0662170179678,1,3,297.59041960803,5.695718110263439,11570982.0,16.264010970244094,1.0,1.0
KHM,1998,0.0,230.92,6.70031932437359,1,0,258.780953189377,5.555981963277642,12058173.0,16.305253245249848,1.0,1.0
KHM,1999,0.0,167.44,6.461207060162078,1,0,286.753596443196,5.658623298016953,12265731.0,16.322319834387883,0.0,0.0
KHM,2000,0.0,248.71,6.97782692147447,1,0,296.426687526334,5.691799928256441,12462336.0,16.338221533687207,0.0,0.0
KHM,2001,0.0,266.04,6.987345900077579,1,0,327.500984314444,5.791491060611077,12658484.0,16.353838220274646,0.0,0.0
KHM,2002,0.0,295.6,7.032304465012788,1,0,350.147276634294,5.85835385635971,12855241.0,16.36926214607543,0.0,0.0
KHM,2003,0.0,329.99,7.0798916897869155,1,1,386.691123931778,5.957626244979708,13050968.0,16.384372865227267,0.0,0.0
KHM,2004,0.0,321.88,7.274008234309129,1,0,444.199067529081,6.096272812243988,13244731.0,16.399110370931293,0.0,0.0
KHM,2005,0.0,364.36,7.140732909889674,1,0,525.797325120926,6.2649158250270895,13439202.0,16.41368651629651,0.0,0.0
KHM,2006,13.6,378.94,7.346498295643727,1,0,612.252648550727,6.417145021753059,13639028.0,16.428445946843336,0.0,0.0
KHM,2007,56.0,474.98,7.290696921158873,1,0,731.692295125426,6.59536006373399,13841770.0,16.44320139014996,0.0,0.0
KHM,2008,0.0,463.23,7.226939620298245,1,1,866.283999789749,6.764212799130411,14053479.0,16.458380538750696,0.0,0.0
KHM,2009,4.0,482.50068,7.100990416340223,1,0,875.748936193569,6.775079447339284,14276810.0,16.474147100564853,0.0,0.0
KHM,2010,34.24,518.67,7.253866159188763,1,0,952.274616324008,6.858853455719269,14500726.0,16.48970927510291,0.0,0.0
KHM,2011,0.0,505.01935,7.526229840829718,1,0,1088.98152823081,6.992998160650268,14722584.0,16.50489319933731,1.0,1.0
KHM,2012,77.68,629.957413,7.370702579498485,1,1,1192.80263041673,7.084060968693511,14945085.0,16.519893041204913,0.0,0.0
KHM,2013,68.16,536.750779,7.365658982300146,1,0,1305.6600972686,7.174464013533902,15170208.0,16.534844062502962,0.0,0.0
KHM,2014,0.0,549.529135,7.33629381354196,1,2,1431.56396469993,7.266522807228274,15396772.0,16.54966843502292,0.0,0.0
KHM,2015,0.0,471.991099,7.220206947115738,1,0,1547.32010444393,7.344279748653593,15623251.0,16.56427081132144,0.0,0.0
KHM,2016,0.0,485.224553,7.097335803194553,1,0,1675.19555711109,7.42368518795844,15852803.0,16.57885688807812,0.0,0.0
KHM,2017,0.0,610.856308,7.016254301353897,1,0,1826.35391688754,7.510076863232533,16073372.0,16.59267454768711,0.0,0.0
KHM,2018,4.65,573.277385,7.167534997778467,1,0,2036.67377566578,7.619073253998369,16274522.0,16.605111375427903,0.0,0.0
KHM,2019,0.75,658.968203,7.308473415857974,1,0,2225.87705485686,7.707906298889181,16481304.0,16.61773720552888,0.0,0.0
KHM,2020,0.0,712.915092,7.324512148350705,1,0,2081.73914242939,7.64095894950458,16725474.0,16.63244350438415,0.0,0.0
KHM,2021,35.2,1012.605966,7.293427643390725,1,0,2167.40324198499,7.681285067282272,16974305.0,16.647211288008272,0.0,0.0
KHM,2022,31.8,954.034483,7.470347833328314,1,0,2325.03050040841,7.75148843639064,17201724.0,16.660520169318875,0.0,0.0
KHM,2023,53.8,777.100148,6.996275201624618,1,0,2429.74853452838,7.795543047246606,17423880.0,16.67335223707882,0.0,0.0
KHM,2024,0.0,894.276923,7.05415865857776,1,1,2627.87969756224,7.873932601373376,17638801.0,16.685611635711275,0.0,0.0
KIR,1992,0.0,22.0,0.0,1,0,791.99610105394,6.674556468890616,77641.0,11.259850917158785,0.0,0.0
KIR,1993,0.0,11.24,0.0,1,0,747.75302075115,6.61707273728946,78841.0,11.27518844510301,0.0,0.0
KIR,1994,0.0,12.53,0.0,1,0,837.971706204,6.73098433643237,80021.0,11.290044379208922,0.0,0.0
KIR,1995,0.0,11.46,0.0,1,0,844.429605862723,6.7386613767791435,81234.0,11.305089157723168,0.0,0.0
KIR,1996,0.0,11.47,0.0,0,0,985.885941426854,6.893540669845341,82623.0,11.32204337111216,0.0,0.0
KIR,1997,0.0,14.23,0.0,0,0,953.162998384941,6.8597859261590735,84147.0,11.340320548359568,0.0,0.0
KIR,1998,0.0,16.21,0.0,0,0,874.484349123221,6.773634397355361,85657.0,11.358106228375355,0.0,0.0
KIR,1999,0.0,19.56,0.0,0,0,887.496019475758,6.788404036241776,87126.0,11.375110625758792,0.0,0.0
KIR,2000,0.0,14.81,0.0,0,0,845.367240231973,6.7397711367691056,88613.0,11.392033852692142,0.0,0.0
KIR,2001,0.0,10.42,0.0,0,0,718.833787096781,6.577630158669458,90335.0,11.411280261208027,0.0,0.0
KIR,2002,0.0,18.75,0.0,0,0,810.10870037444,6.6971684366558755,92264.0,11.432409311905774,0.0,0.0
KIR,2003,0.0,12.83,0.0,0,0,1020.50033851394,6.928048313963651,94175.0,11.452910032560242,0.0,0.0
KIR,2004,0.0,10.08,0.0,0,0,1083.2688987175,6.987738506779857,96085.0,11.472988495366527,0.0,0.0
KIR,2005,0.0,21.36,0.0,0,0,1161.78341739977,7.057711532259607,98035.0,11.493079836749525,0.0,0.0
KIR,2006,0.0,19.66,0.0,1,0,1123.19258990684,7.023930435944621,100017.0,11.513095450521863,0.0,0.0
KIR,2007,0.0,22.700000000000003,0.0,1,0,1352.57814048911,7.209767783905051,102068.0,11.533394536809569,0.0,0.0
KIR,2008,0.0,20.25,0.0,1,0,1410.62246914058,7.251786353429707,104222.0,11.554278518453708,0.0,0.0
KIR,2009,0.0,22.47,0.0,1,0,1316.62753853678,7.1828288512184795,106467.0,11.57559035696042,0.0,0.0
KIR,2010,0.0,21.36,0.0,1,0,1522.10068744154,7.327846690925714,108704.0,11.596383870960311,0.0,0.0
KIR,2011,0.0,59.22,0.0,1,0,1771.12926848792,7.479372626924776,110647.0,11.6141002325947,0.0,0.0
KIR,2012,0.0,60.85,0.0,1,0,1843.55336349889,7.519450164094895,112284.0,11.628786655063914,0.0,0.0
KIR,2013,0.0,49.256388,0.0,1,0,1772.08718317132,7.479913330390007,113838.0,11.64253166409219,0.0,0.0
KIR,2014,0.0,50.951283,0.0,1,0,1736.70535682101,7.459745124230957,115326.0,11.655518179535186,0.0,0.0
KIR,2015,0.0,42.123776,0.0,1,0,1639.85274740652,7.402361728620289,116815.0,11.668346765788058,0.0,0.0
KIR,2016,0.0,43.366864,0.0,1,0,1742.66799324117,7.463172547308213,118478.0,11.682482568313045,0.0,0.0
KIR,2017,0.0,41.035534000000006,0.0,1,0,1853.05122713319,7.524588871414935,120275.0,11.697536066567654,0.0,0.0
KIR,2018,0.0,57.511104,0.0,1,0,1912.73809378187,7.556291051432737,122084.0,11.712464611381249,0.0,0.0
KIR,2019,0.0,44.560368,0.0,1,0,1750.9977188915,7.467941029538858,123921.0,11.727399544780592,0.0,0.0
KIR,2020,0.0,47.624768,0.0,1,0,1751.78249168214,7.46838911520601,126099.0,11.74482259170745,0.0,0.0
KIR,2021,0.0,59.088112,0.0,1,0,2222.04819501897,7.706184659891882,128377.0,11.762726526466857,0.0,0.0
KIR,2022,0.0,45.062462,0.0,0,0,2069.7671726925,7.635191402973263,130469.0,11.778890929633196,0.0,0.0
KIR,2023,0.0,66.735064,0.0,1,0,2177.70125812262,7.686025130688737,132530.0,11.794564313874725,0.0,0.0
KIR,2024,0.0,66.855042,0.0,0,0,2288.63471423684,7.735710724097179,134518.0,11.809453298066012,0.0,0.0
KNA,1992,0.0,4.22,0.0,1,0,5947.1211356266,8.690662538698168,40715.0,10.614351853901232,0.0,0.0
KNA,1993,0.0,1.92,0.0,1,0,6395.31437746849,8.763320872690247,41242.0,10.627212433560212,0.0,0.0
KNA,1994,0.0,4.37,0.0,1,0,7065.28291984056,8.862948339587971,41776.0,10.64007729093891,0.0,0.0
KNA,1995,0.0,3.27,0.0,1,0,7406.44486096454,8.910105827312634,42326.0,10.6531568334204,0.0,0.0
KNA,1996,0.0,6.53,0.0,1,0,7788.42839854571,8.960394372496658,42877.0,10.666090830610614,0.0,0.0
KNA,1997,0.0,2.03,0.0,1,0,8626.72257471312,9.062619940765734,43428.0,10.678859673351743,0.0,0.0
KNA,1998,0.0,4.16,0.0,1,0,8710.78984057184,9.072317747775577,43998.0,10.691899457321854,0.0,0.0
KNA,1999,0.0,0.7,0.0,1,0,9116.28627997718,9.117817793994588,44601.0,10.70551155928146,0.0,0.0
KNA,2000,0.0,0.4999999999999999,0.0,1,0,9319.65545093525,9.139880938212505,45248.0,10.719913749256245,0.0,0.0
KNA,2001,0.0,3.4,0.0,0,0,10022.5919235637,9.212597016194602,45761.0,10.731187478961756,0.0,0.0
KNA,2002,0.0,8.78,0.0,0,0,10453.6587064313,9.254707311564816,46020.0,10.736831363589356,0.0,0.0
KNA,2003,0.0,0.34,0.0,1,0,10175.6295449989,9.227750880141182,46176.0,10.740215461573598,0.0,0.0
KNA,2004,0.0,0.5599999999999999,0.0,0,0,10944.6183741768,9.300603141754449,46315.0,10.743221161688128,0.0,0.0
KNA,2005,0.0,2.5,0.0,0,0,11783.7867154145,9.37447985847209,46437.0,10.745851834241988,0.0,0.0
KNA,2006,0.0,4.319999999999999,0.0,0,0,13837.8495311219,9.535162836399545,46569.0,10.748690362694552,0.0,0.0
KNA,2007,0.0,4.470000000000001,0.0,1,0,14757.9579751035,9.599537740013194,46706.0,10.751627915061572,0.0,0.0
KNA,2008,0.0,34.36000000000001,0.0,0,0,16604.9448615905,9.717455813214578,46835.0,10.754386065643232,0.0,0.0
KNA,2009,0.0,2.49,0.0,0,0,16503.4119292794,9.711322422104583,46916.0,10.756114047641397,0.0,0.0
KNA,2010,0.0,1.12,0.0,0,0,16622.9457908577,9.71853929643754,46846.0,10.754620905152857,0.0,0.0
KNA,2011,0.0,1.93,0.0,0,0,17832.4572919975,9.78877551919615,46886.0,10.755474402409464,0.0,0.0
KNA,2012,0.0,4.282296,0.0,1,0,17532.0559008608,9.771786250038112,47033.0,10.758604761975464,0.0,0.0
KNA,2013,0.0,0.759825,0.0,1,0,18580.1301949935,9.829848019608804,47069.0,10.759369889215188,0.0,0.0
KOR,1992,795.49,43.24,0.0,0,0,8387.16308258471,9.03445761148175,43747962.0,17.59395558682574,0.0,0.0
KOR,1993,1023.82,21.85,0.0,0,0,9179.96872485152,9.124779076729814,44194628.0,17.60411380119999,0.0,0.0
KOR,1994,1028.58,31.299999999999997,0.0,0,0,10733.9888860657,9.281170517340833,44641540.0,17.614175373650166,0.0,0.0
KOR,1995,1965.03,102.45,4.570645762326465,0,0,13001.7205867019,9.472836980509037,45092991.0,17.624237382195933,0.0,0.0
KOR,1996,1984.7,32.79,4.368673717090871,0,0,13864.9376534518,9.537118461353998,45524681.0,17.63376517641446,0.0,0.0
KOR,1997,1230.31,28.01,4.241186492897505,0,0,12821.6893313675,9.458893494910935,45953580.0,17.643142314503663,0.0,0.0
KOR,1998,1417.8300000000002,43.9,4.271380765193391,0,0,8583.43557499234,9.057589529002422,46286503.0,17.650360964679567,0.0,0.0
KOR,1999,1635.78,39.89,4.346661737804364,0,0,11062.5019301357,9.311316463791714,46616677.0,17.65746891061018,0.0,0.0
KOR,2000,1398.78,0.0,2.4424656242199436,0,0,12710.2995795579,9.450167934287933,47008111.0,17.665830719253158,0.0,0.0
KOR,2001,774.16,0.0,1.6428798592301237,0,0,11981.4828218758,9.391117638790924,47370164.0,17.67350313700076,0.0,0.0
KOR,2002,519.6600000000001,0.0,1.482081136357957,0,0,13642.9424537101,9.520977630545485,47644736.0,17.67928270976891,0.0,0.0
KOR,2003,752.31,0.0,1.337685509278536,0,0,15211.5483770422,9.629810180009104,47892330.0,17.684465924298767,0.0,0.0
KOR,2004,1053.02,0.0,1.142932356504931,0,0,17121.6301633201,9.748097864982713,48082519.0,17.688429238665744,0.0,0.0
KOR,2005,802.06,0.0,0.5395947200036142,0,0,20167.0474902506,9.911805238986606,48184561.0,17.69054921650692,0.0,0.0
KOR,2006,1659.77,0.0,0.0,0,0,22609.7059431449,10.026134559576867,48438292.0,17.695801215911906,0.0,0.0
KOR,2007,1730.11,0.0,0.0,0,0,25078.4853957105,10.129765602002616,48683638.0,17.70085355624111,0.0,0.0
KOR,2008,1690.56,0.0,0.0,0,0,22252.3125108061,10.010201215263656,49054708.0,17.70844672305962,0.0,0.0
KOR,2009,798.46,0.0,0.0,0,0,19937.3029137734,9.900347774275753,49307835.0,17.713593551334977,0.0,0.0
KOR,2010,1298.81,0.0,0.0,0,0,24071.2620526362,10.088773962000674,49554112.0,17.71857580217899,0.0,0.0
KOR,2011,1567.91,0.0,0.0,0,0,26175.2398553363,10.172569199224403,49936638.0,17.726265519764812,0.0,0.0
KOR,2012,1076.85,0.0,0.0,0,0,26600.5477433903,10.18868708641456,50199853.0,17.731522656370817,0.0,0.0
