sender_iso3,recipient_iso3,year,arms_tiv,bilateral_debt,ucdp_troops,ucdp_weapons,ucdp_training,ucdp_funding,colonial_tie,journalist_killings,oda_received,us_intervention
GBR,NOR,1995,4.0,,0,0,0,0,0,0.0,,0
GBR,NOR,1996,6.75,,0,0,0,0,0,0.0,,0
GBR,NOR,1997,26.25,,0,0,0,0,0,0.0,,0
GBR,NOR,1998,13.0,,0,0,0,0,0,0.0,,0
GBR,NOR,2000,64.8,,0,0,0,0,0,0.0,,0
GBR,NOR,2011,40.0,,0,0,0,0,0,0.0,,0
GBR,NOR,2012,40.0,,0,0,0,0,0,0.0,,0
GBR,NPL,1995,0.72,,0,0,0,0,0,0.0,271089997.80193,0
GBR,NPL,2004,0.48,,0,0,1,0,0,1.0,342289999.732748,0
GBR,NZL,1992,2.4,,0,0,0,0,1,0.0,,0
GBR,NZL,1993,2.4,,0,0,0,0,1,0.0,,0
GBR,NZL,2020,28.0,,0,0,0,0,1,0.0,,0
GBR,NZL,2021,31.5,,0,0,0,0,1,0.0,,0
GBR,NZL,2022,28.0,,0,0,0,0,1,0.0,,0
GBR,OMN,1993,10.0,,0,0,0,0,0,0.0,26650000.013411,0
GBR,OMN,1994,119.2,,0,0,0,0,0,0.0,79399999.8960644,0
GBR,OMN,1995,217.8,,0,0,0,0,0,0.0,11959999.5389581,0
GBR,OMN,1996,133.75,,0,0,0,0,0,0.0,15660000.3391504,0
GBR,OMN,1997,96.55,,0,0,0,0,0,0.0,20279999.8950213,0
GBR,OMN,1998,8.58,,0,0,0,0,0,0.0,19850000.3200024,0
GBR,OMN,2000,98.0,,0,0,0,0,0,0.0,9210000.25048851,0
GBR,OMN,2001,14.08,,0,0,0,0,0,0.0,8189999.94732444,0
GBR,OMN,2002,19.98,,0,0,0,0,0,0.0,-309999.858960504,0
GBR,OMN,2003,2.7,,0,0,0,0,0,0.0,10530000.1632422,0
GBR,OMN,2004,38.0,,0,0,0,0,0,0.0,2090000.15258789,0
GBR,OMN,2005,38.0,,0,0,0,0,0,0.0,3720000.0025332,0
GBR,OMN,2013,289.0,,0,0,0,0,0,0.0,,0
GBR,OMN,2014,144.5,,0,0,0,0,0,0.0,,0
GBR,OMN,2017,545.0,,0,0,0,0,0,0.0,,0
GBR,OMN,2018,235.0,,0,0,0,0,0,0.0,,0
GBR,OMN,2022,4.32,,0,0,0,0,0,0.0,,0
GBR,OMN,2023,4.32,,0,0,0,0,0,0.0,,0
GBR,PAK,1993,184.14,3914811.5,0,0,0,0,1,0.0,513140004.93288,0
GBR,PAK,1994,375.5,4807812.5,0,0,0,0,1,2.0,527710013.739765,0
GBR,PAK,2008,0.72,8965470.0,0,0,0,0,1,6.0,981420011.019335,1
GBR,PAK,2013,0.6,8876252.0,0,0,0,0,1,8.0,1867096837.80558,0
GBR,PAK,2017,5.4,5999106.0,0,0,0,0,1,3.0,1408006356.20789,0
GBR,PAK,2018,15.1,5153103.4,0,0,0,0,1,2.0,1125814062.59746,0
GBR,PAK,2019,2.0,4545287.6,0,0,0,0,1,2.0,983057830.807055,0
GBR,PAK,2021,5.0,4860421.2,0,0,0,0,1,3.0,902681382.415816,0
GBR,PAK,2022,2.0,3358524.4,0,0,0,0,1,0.0,483497874.527356,0
GBR,PER,1995,16.0,216942443.8,0,0,0,0,0,0.0,362559998.195618,0
GBR,PER,2013,2.0,,0,0,0,0,0,1.0,337920195.817016,0
GBR,PER,2014,2.0,,0,0,0,0,0,1.0,304838488.353417,0
GBR,PHL,1993,1.75,122828648.8,0,0,0,0,0,3.0,1348300013.93706,0
GBR,PHL,1994,3.25,104335250.0,0,0,0,0,0,0.0,963239976.640791,0
GBR,PHL,1995,15.25,77642099.7,0,0,0,0,0,0.0,806720004.066826,0
GBR,PHL,1996,12.75,64745035.8,0,0,0,0,0,2.0,799030012.764036,0
GBR,PHL,1997,40.5,49606056.8,0,0,0,0,0,1.0,595949991.980568,0
GBR,PHL,2007,3.4,52724048.0,0,0,0,0,0,3.0,573460004.327818,0
GBR,PHL,2019,29.0,,0,0,0,0,0,3.0,857855956.699001,0
GBR,PHL,2020,1.0,,0,0,0,0,0,4.0,1402493593.23736,0
GBR,PNG,1994,0.5,11560937.5,0,0,0,0,1,0.0,294779996.370897,0
GBR,POL,2012,10.0,,0,0,0,0,0,0.0,,0
GBR,POL,2022,17.5,,0,0,0,0,0,0.0,,0
GBR,POL,2023,64.75,,0,0,0,0,0,0.0,,0
GBR,POL,2024,15.75,,0,0,0,0,0,0.0,,0
GBR,PRT,1993,74.25,,0,0,0,0,0,0.0,,0
GBR,PRT,1995,5.0,,0,0,0,0,0,0.0,,0
GBR,PRT,1998,10.2,,0,0,0,0,0,0.0,,0
GBR,PRT,1999,2.4,,0,0,0,0,0,0.0,,0
GBR,QAT,1996,95.25,,0,0,0,0,1,0.0,,0
GBR,QAT,1997,32.29,,0,0,0,0,1,0.0,,0
GBR,QAT,1998,7.02,,0,0,0,0,1,0.0,,0
GBR,QAT,1999,3.24,,0,0,0,0,1,0.0,,0
GBR,QAT,2019,64.0,,0,0,0,0,1,0.0,,0
GBR,QAT,2020,64.0,,0,0,0,0,1,0.0,,0
GBR,QAT,2021,50.0,,0,0,0,0,1,0.0,,0
GBR,QAT,2022,509.5,,0,0,0,0,1,0.0,,0
GBR,QAT,2023,589.5,,0,0,0,0,1,0.0,,0
GBR,QAT,2024,244.0,,0,0,0,0,1,0.0,,0
GBR,ROU,1992,1.2,,0,0,0,0,0,0.0,253780001.427979,0
GBR,ROU,2002,0.8,,0,0,0,0,0,0.0,407079992.869869,0
GBR,ROU,2003,0.8,,0,0,0,0,0,0.0,570089987.307787,0
GBR,ROU,2004,218.1,,0,0,0,0,0,0.0,901049988.8286,0
GBR,ROU,2005,218.9,,0,0,0,0,0,0.0,,0
GBR,ROU,2006,1.2,,0,0,0,0,0,0.0,,0
GBR,ROU,2023,18.0,,0,0,0,0,0,0.0,,0
GBR,RWA,2013,0.12,,0,0,0,0,0,0.0,686513281.768187,0
GBR,SAU,1992,6.25,,0,0,0,0,0,0.0,48149999.8867512,0
GBR,SAU,1993,171.0,,0,0,0,0,0,0.0,21510000.2773106,0
GBR,SAU,1996,213.0,,0,0,0,0,0,0.0,12600000.3293157,0
GBR,SAU,1997,1029.0,,0,0,0,0,0,0.0,-2330000.20682812,0
GBR,SAU,1998,622.0,,0,0,0,0,0,0.0,14730000.2239645,0
GBR,SAU,1999,7.5,,0,0,0,0,0,0.0,19200000.2060085,0
GBR,SAU,2000,57.099999999999994,,0,0,0,0,0,0.0,17990000.0952184,0
GBR,SAU,2008,29.16,,0,0,0,0,0,0.0,,0
GBR,SAU,2009,462.82,,0,0,0,0,0,0.0,,0
GBR,SAU,2010,555.0,,0,0,0,0,0,0.0,,0
GBR,SAU,2011,389.8,,0,0,0,0,0,0.0,,0
GBR,SAU,2012,104.6,,0,0,0,0,0,0.0,,0
GBR,SAU,2013,657.1,,0,0,0,0,0,0.0,,0
GBR,SAU,2014,622.5,,0,0,0,0,0,0.0,,0
GBR,SAU,2015,758.0,,0,0,0,0,0,0.0,,0
GBR,SAU,2016,824.5,,0,0,0,0,0,0.0,,0
GBR,SAU,2017,392.0,,0,0,0,0,0,0.0,,0
GBR,SAU,2018,45.0,,0,0,0,0,0,1.0,,0
GBR,SAU,2019,85.0,,0,0,0,0,0,0.0,,1
GBR,SAU,2020,60.0,,0,0,0,0,0,0.0,,0
GBR,SAU,2021,69.0,,0,0,0,0,0,0.0,,0
GBR,SAU,2022,69.0,,0,0,0,0,0,0.0,,0
GBR,SGP,1994,3.3,,0,0,0,0,1,0.0,16030000.3569573,0
GBR,SGP,1995,6.6,,0,0,0,0,1,0.0,15779999.6249378,0
GBR,SGP,1996,3.3,,0,0,0,0,1,0.0,,0
GBR,SGP,1997,5.5,,0,0,0,0,1,0.0,,0
GBR,SGP,1998,72.6,,0,0,0,0,1,0.0,,0
GBR,SGP,1999,71.5,,0,0,0,0,1,0.0,,0
GBR,SGP,2000,6.0,,0,0,0,0,1,0.0,,0
GBR,SGP,2001,6.0,,0,0,0,0,1,0.0,,0
GBR,SGP,2018,44.0,,0,0,0,0,1,0.0,,0
GBR,SGP,2019,66.0,,0,0,0,0,1,0.0,,0
GBR,SGP,2020,22.0,,0,0,0,0,1,0.0,,0
GBR,SOM,2013,2.0,21638173.6,0,1,1,0,1,5.0,868864322.881214,0
GBR,SWE,1992,20.0,,0,0,0,0,0,0.0,,0
GBR,SWE,2021,5.0,,0,0,0,0,0,0.0,,0
GBR,SWE,2024,2.5,,0,0,0,0,0,0.0,,0
GBR,TGO,1992,8.0,19305215.6,0,0,0,0,0,0.0,169530000.403523,0
GBR,THA,1992,132.1,29036447.4,0,0,0,0,0,0.0,687230004.316196,0
GBR,THA,1995,3.75,19835349.4,0,0,0,0,0,0.0,829649996.809662,0
GBR,THA,1996,3.75,9721049.8,0,0,0,0,0,0.0,823130009.215325,0
GBR,THA,2000,3.6,3443997.6,0,0,0,0,0,0.0,695599999.863654,0
GBR,THA,2001,7.2,2230715.2,0,0,0,0,0,5.0,281219995.440916,0
GBR,THA,2004,25.0,,0,0,0,0,0,0.0,17099999.802187,0
GBR,THA,2005,5.0,,0,0,0,0,0,2.0,-190420014.366508,0
GBR,THA,2006,18.2,,0,0,0,0,0,0.0,-259940013.29504,0
GBR,THA,2012,5.0,,0,0,0,0,0,1.0,-183011147.748679,0
GBR,THA,2013,45.8,,0,0,0,0,0,0.0,-83975933.7027647,0
GBR,THA,2016,11.25,,0,0,0,0,0,0.0,187095474.17215,0
GBR,THA,2017,11.25,,0,0,0,0,0,0.0,206067398.108698,0
GBR,THA,2019,35.0,,0,0,0,0,0,0.0,-378784121.59672,0
GBR,TTO,2000,8.0,,0,0,0,0,1,0.0,-2250000.09872019,0
GBR,TUR,1992,1.0,70852318.4,0,0,0,0,0,11.0,98140000.3284216,0
GBR,TUR,1993,1.0,63029502.8,0,0,0,0,0,3.0,243510001.981631,0
GBR,TUR,1994,19.0,60207812.5,0,0,0,0,0,2.0,4730001.30057343,0
GBR,TUR,1995,34.0,52779048.5,0,0,0,0,0,1.0,172199999.123812,0
GBR,TUR,1996,46.0,51962194.7,0,0,0,0,0,1.0,71919999.4243681,0
GBR,TUR,1997,46.0,45305851.4,0,0,0,0,0,0.0,11039998.1886149,0
GBR,TUR,1998,169.0,39970576.9,0,0,0,0,0,0.0,7380001.26928087,0
GBR,TUR,1999,154.0,33273594.0,0,0,0,0,0,1.0,-42559999.2349745,0
GBR,TUR,2000,150.0,56250759.2,0,0,0,0,0,0.0,285729989.375919,0
GBR,TUR,2001,135.0,65493172.8,0,0,0,0,0,0.0,113059999.253601,0
GBR,TUR,2002,142.0,48938819.0,0,0,0,0,0,0.0,249159997.172654,0
GBR,TUR,2003,14.0,31790968.2,0,0,0,0,0,0.0,159419994.89069,1
GBR,TUR,2004,14.0,13723279.8,0,0,0,0,0,0.0,286029985.355213,0
GBR,TUR,2005,14.0,3690031.7,0,0,0,0,0,0.0,382720010.170713,0
GBR,TUR,2006,14.0,2516566.0,0,0,0,0,0,0.0,530949990.682304,0
GBR,TUR,2007,14.0,841428.0,0,0,0,0,0,1.0,785760025.506839,0
GBR,TUR,2008,14.0,0.0,0,0,0,0,0,0.0,1097080006.70373,0
GBR,TUR,2009,14.0,,0,0,0,0,0,1.0,1346370005.75289,0
GBR,TUR,2010,12.6,,0,0,0,0,0,1.0,1030899981.89546,0
GBR,TWN,1992,0.45,,0,0,0,0,0,0.0,,0
GBR,TWN,1993,0.45,,0,0,0,0,0,0.0,,0
GBR,TWN,1994,0.3,,0,0,0,0,0,0.0,,0
GBR,TWN,1995,0.15,,0,0,0,0,0,0.0,,0
GBR,TZA,2003,5.0,13099698.0,0,0,0,0,1,0.0,1151510010.60382,0
GBR,UKR,2015,6.0,,0,0,1,0,0,1.0,1361870524.80131,0
GBR,UKR,2022,256.34000000000003,22171329.6,0,0,0,0,0,15.0,28434351343.0357,0
GBR,UKR,2023,155.66,23397660.6,0,0,0,0,0,2.0,38742074094.7971,0
GBR,UKR,2024,108.98,23048592.6,0,0,0,0,0,1.0,,0
GBR,URY,1992,0.9,,0,0,0,0,0,0.0,62609998.8482893,0
GBR,URY,1994,0.9,,0,0,0,0,0,0.0,70770000.5173683,0
GBR,URY,1997,5.4,,0,0,0,0,0,0.0,32580000.4992634,0
GBR,URY,1998,4.5,,0,0,0,0,0,0.0,23459999.3228913,0
GBR,URY,1999,1.6,,0,0,0,0,0,0.0,22610000.2080202,0
GBR,URY,2002,1.8,,0,0,0,0,0,0.0,9569999.87736344,0
GBR,URY,2024,2.5,,0,0,0,0,0,0.0,,0
GBR,USA,1992,223.7,,0,0,0,0,1,1.0,,0
GBR,USA,1993,355.12,,0,0,0,0,1,1.0,,0
GBR,USA,1994,324.18,,0,0,0,0,1,0.0,,0
GBR,USA,1995,309.78,,0,0,0,0,1,0.0,,0
GBR,USA,1996,217.2,,0,0,0,0,1,0.0,,0
GBR,USA,1997,142.0,,0,0,0,0,1,0.0,,0
GBR,USA,1998,151.5,,0,0,0,0,1,0.0,,0
GBR,USA,1999,143.0,,0,0,0,0,1,0.0,,0
GBR,USA,2000,217.5,,0,0,0,0,1,1.0,,0
GBR,USA,2001,192.0,,0,0,0,0,1,2.0,,0
GBR,USA,2002,160.0,,0,0,0,0,1,0.0,,0
GBR,USA,2003,134.0,,0,0,0,0,1,0.0,,0
GBR,USA,2004,195.0,,0,0,0,0,1,0.0,,0
GBR,USA,2005,172.0,,0,0,0,0,1,0.0,,0
GBR,USA,2006,203.0,,0,0,0,0,1,0.0,,0
GBR,USA,2007,246.0,,0,0,0,0,1,1.0,,0
GBR,USA,2008,293.0,,0,0,0,0,1,0.0,,0
GBR,USA,2009,284.0,,0,0,0,0,1,0.0,,0
GBR,USA,2010,187.0,,0,0,0,0,1,0.0,,0
GBR,USA,2011,177.0,,0,0,0,0,1,0.0,,0
GBR,USA,2012,236.2,,0,0,0,0,1,0.0,,0
GBR,USA,2013,76.32,,0,0,0,0,1,0.0,,0
GBR,USA,2015,24.0,,0,0,0,0,1,2.0,,0
GBR,USA,2016,48.0,,0,0,0,0,1,1.0,,0
GBR,USA,2017,24.0,,0,0,0,0,1,0.0,,0
GBR,USA,2018,24.0,,0,0,0,0,1,6.0,,0
GBR,USA,2019,376.0,,0,0,0,0,1,0.0,,0
GBR,USA,2020,180.0,,0,0,0,0,1,0.0,,0
GBR,USA,2021,115.8,,0,0,0,0,1,0.0,,0
GBR,USA,2022,174.0,,0,0,0,0,1,1.0,,0
GBR,USA,2023,168.0,,0,0,0,0,1,1.0,,0
GBR,USA,2024,168.0,,0,0,0,0,1,0.0,,0
GBR,VEN,2005,3.6,,0,0,0,0,0,0.0,43129999.7754395,0
GBR,ZAF,2005,8.64,,0,0,0,0,1,0.0,638910012.181849,0
GBR,ZAF,2006,120.0,,0,0,0,0,1,0.0,697459995.532408,0
GBR,ZAF,2007,59.0,,0,0,0,0,1,0.0,738919993.907214,0
GBR,ZAF,2008,80.0,,0,0,0,0,1,0.0,1045970008.6154,0
GBR,ZAF,2010,4.41,,0,0,0,0,1,0.0,971119983.756915,0
GBR,ZAF,2012,2.97,,0,0,0,0,1,0.0,935160963.237286,0
GBR,ZAF,2015,1.8,,0,0,0,0,1,0.0,1215326088.7505,0
GBR,ZWE,1992,45.0,92466909.9,0,0,0,0,1,0.0,558229995.20041,0
GEO,AZE,2002,69.0,,0,0,0,0,0,0.0,254599996.004254,0
GEO,COD,1999,46.0,,0,0,0,0,0,0.0,93160000.3913044,0
GEO,COD,2000,69.0,,0,0,0,0,0,0.0,136210001.956671,0
GEO,GMB,2004,4.6,,0,0,0,0,0,1.0,15210000.1256913,0
GEO,SAU,2016,6.11,,0,0,0,0,0,0.0,,0
GEO,SAU,2017,6.89,,0,0,0,0,0,0.0,,0
GEO,TKM,2004,11.5,,0,0,0,0,0,0.0,11679999.9084324,0
GHA,COD,2005,19.06,,0,0,0,0,0,1.0,1204140012.11151,0
GRC,CAN,2017,30.0,,0,0,0,0,0,0.0,,0
GRC,CYP,1992,14.7,,0,0,0,0,0,0.0,18270000.0647455,0
GRC,CYP,1993,9.6,,0,0,0,0,0,0.0,21919999.8956174,0
GRC,CYP,1996,18.6,,0,0,0,0,0,1.0,23419999.7857213,0
GRC,CYP,1997,31.14,,0,0,0,0,0,0.0,,0
GRC,CYP,1998,7.2,,0,0,0,0,0,0.0,,0
GRC,CYP,2000,1.8,,0,0,0,0,0,0.0,,0
GRC,CYP,2003,6.48,,0,0,0,0,0,0.0,,0
GRC,ESP,1994,17.8,,0,0,0,0,0,0.0,,0
GRC,GEO,1998,1.8,,0,0,0,0,0,1.0,102690000.411123,0
GRC,GEO,1999,1.8,,0,0,0,0,0,0.0,105339999.891818,0
GRC,GEO,2004,22.0,,0,0,0,0,0,0.0,245270002.707839,0
GRC,IRQ,2005,12.96,,0,0,0,0,0,27.0,22028320132.7175,1
GRC,IRQ,2006,23.04,,0,0,0,0,0,55.0,8842799815.35114,1
GRC,MKD,1999,1.2,,0,0,0,0,0,0.0,221930000.20273,0
GRC,MKD,2001,2.1,,0,0,0,0,0,0.0,222379998.419434,0
GRC,UKR,2022,7.2,,0,0,0,0,0,15.0,28434351343.0357,0
GRC,UKR,2023,7.2,,0,0,0,0,0,2.0,38742074094.7971,0
HRV,DEU,2017,2.7,,0,0,0,0,0,0.0,,0
HRV,GIN,2000,10.0,,0,0,0,0,0,0.0,108389999.171719,0
HRV,UKR,2022,3.9,,0,0,0,0,0,15.0,28434351343.0357,0
HRV,UKR,2023,39.379999999999995,,0,0,0,0,0,2.0,38742074094.7971,0
HRV,UKR,2024,53.2,,0,0,0,0,0,1.0,,0
HUN,AGO,1993,2.52,,0,0,0,0,0,3.0,196009998.50221,0
HUN,AGO,2002,34.0,,0,0,0,0,0,0.0,348780001.208187,0
HUN,ETH,1997,24.0,,0,0,0,0,0,0.0,414870001.628995,0
HUN,ETH,2013,40.8,,0,0,0,0,0,0.0,2034413635.41875,1
HUN,IRQ,2005,81.92,,0,1,1,0,0,27.0,22028320132.7175,1
HUN,IRQ,2007,9.24,,0,0,1,0,0,51.0,9142370101.28797,1
HUN,NLD,2021,2.0,,0,0,0,0,0,1.0,,0
HUN,PER,1993,18.0,,0,0,0,0,0,1.0,545910000.868142,0
HUN,PER,1995,6.0,,0,0,0,0,0,0.0,362559998.195618,0
HUN,SRB,2024,10.8,,0,0,0,0,0,0.0,,0
IDN,ARE,1993,18.0,,0,0,0,0,0,0.0,-10580000.2310425,0
IDN,ARE,1994,18.0,,0,0,0,0,0,0.0,-9069999.71158805,0
IDN,ARE,1995,27.0,,0,0,0,0,0,0.0,4849999.98286366,0
IDN,BRN,1997,9.0,,0,0,0,0,0,0.0,,0
IDN,KOR,2001,18.0,,0,0,0,0,0,0.0,,0
IDN,KOR,2002,54.0,,0,0,0,0,0,0.0,,0
IDN,LKA,2008,0.6,,0,0,0,0,0,2.0,520370001.532137,0
IDN,MYS,1999,54.0,,0,0,0,0,0,0.0,141910000.121221,0
IDN,MYS,2005,9.0,,0,0,0,0,0,0.0,20029999.9378622,0
IDN,MYS,2006,9.0,,0,0,0,0,0,0.0,232479996.174574,0
IDN,NPL,2019,9.0,,0,0,0,0,0,0.0,603558401.283925,0
IDN,PAK,2004,27.0,,0,0,0,0,0,1.0,426400002.274663,1
IDN,PHL,2016,84.85,,0,0,0,0,0,3.0,311103671.401739,0
IDN,PHL,2017,84.85,,0,0,1,0,0,3.0,191554548.494518,0
IDN,PHL,2018,7.6,,0,0,0,0,0,4.0,499793873.298914,0
IDN,SEN,2011,4.0,,0,0,0,0,0,0.0,700070007.899776,0
IDN,SEN,2017,9.0,,0,0,0,0,0,0.0,591967935.672729,0
IDN,SEN,2021,17.0,,0,0,0,0,0,0.0,921916584.242136,0
IDN,VNM,2018,7.6,,0,0,0,0,0,0.0,857263137.995265,0
IND,AFG,2015,12.15,,0,1,1,0,0,0.0,3778311271.81649,1
IND,AFG,2016,3.3,,0,1,1,0,0,6.0,3551806122.87485,1
IND,ARM,2021,32.0,,0,0,0,0,0,0.0,242613812.780939,0
IND,ARM,2023,3.6,,0,0,0,0,0,0.0,209576146.358624,0
IND,ARM,2024,21.0,,0,0,0,0,0,0.0,,0
IND,BGD,2020,2.16,,0,0,0,0,0,1.0,3474154101.82054,0
IND,BTN,2004,0.11,,0,0,0,0,0,0.0,55519999.9883771,0
IND,ECU,2009,27.0,,0,0,0,0,0,0.0,210210001.494736,0
IND,GNB,1993,4.72,,0,0,0,0,0,0.0,61299999.6952713,0
IND,GUY,2024,4.4,,0,0,0,0,0,0.0,,0
IND,LKA,1992,0.06,,0,0,0,0,0,0.0,261850003.417581,0
IND,LKA,1993,0.06,,0,0,0,0,0,0.0,327209995.975718,0
IND,LKA,1994,0.06,,0,0,0,0,0,0.0,347430000.159889,0
IND,LKA,1995,0.07,,0,0,0,0,0,0.0,383610011.147335,0
IND,LKA,1996,0.07,,0,0,0,0,0,0.0,286210002.453998,0
IND,LKA,1997,0.07,,0,0,0,0,0,0.0,237129997.583106,0
IND,LKA,1998,0.07,,0,0,0,0,0,0.0,303990005.651489,0
IND,LKA,1999,0.07,,0,0,0,0,0,5.0,225959998.570383,0
IND,LKA,2000,16.1,,0,0,0,0,0,1.0,256379994.761198,0
IND,LKA,2001,0.1,,0,0,0,0,0,0.0,297800002.597272,0
IND,LKA,2002,0.1,,0,0,0,0,0,0.0,211950001.638382,0
IND,LKA,2003,0.1,,0,0,0,0,0,0.0,302909992.992878,0
IND,LKA,2004,0.12,,0,0,0,0,0,3.0,357399998.601526,0
IND,LKA,2005,0.11,,0,0,0,0,0,2.0,876040009.222924,0
IND,LKA,2006,9.55,,0,0,0,0,0,3.0,534600003.460423,0
IND,LKA,2007,20.5,,0,0,0,0,0,6.0,402399999.270215,0
IND,LKA,2008,11.0,,0,0,0,0,0,2.0,520370001.532137,0
IND,LKA,2017,37.0,,0,0,0,0,0,0.0,143929772.444069,1
IND,LKA,2018,37.0,,0,0,0,0,0,0.0,152999813.406263,0
IND,LKA,2022,2.8,,0,0,0,0,0,0.0,208646867.428062,0
IND,MDV,1992,1.9,,0,0,0,0,0,0.0,15769999.768585,0
IND,MDV,2006,14.6,,0,0,0,0,0,0.0,25859999.8168647,0
IND,MDV,2010,4.5,,0,0,0,0,0,0.0,62189998.5894561,0
IND,MDV,2013,4.5,,0,0,0,0,0,0.0,14259881.9183186,0
IND,MDV,2019,1.8,,0,0,0,0,0,0.0,17049540.0893269,0
IND,MDV,2020,2.8,,0,0,0,0,0,0.0,90002846.1162001,0
IND,MDV,2021,1.8,,0,0,0,0,0,0.0,39897331.027314,0
IND,MMR,2000,4.8,,0,0,1,0,0,0.0,70529998.5557795,0
IND,MMR,2006,8.98,,0,1,0,0,0,0.0,111690000.075847,0
IND,MMR,2007,2.8,,0,1,0,0,0,1.0,156929998.932406,0
IND,MMR,2008,4.2,,0,0,0,0,0,0.0,481839989.745989,0
IND,MMR,2013,6.0,,0,1,1,0,0,0.0,3674152550.76997,0
IND,MMR,2015,27.0,,0,0,0,0,0,0.0,1000208186.53959,0
IND,MMR,2016,12.0,,0,0,0,0,0,1.0,1193936772.12903,0
IND,MMR,2019,3.0,,0,0,0,0,0,0.0,1623543121.40576,0
IND,MMR,2020,148.2,,0,0,0,0,0,0.0,2091702425.07162,0
IND,MMR,2023,7.5,,0,0,0,0,0,0.0,1113301952.09253,0
IND,MOZ,2019,15.0,,0,0,0,0,0,0.0,1149522124.76218,0
IND,MUS,1993,4.4,,0,0,0,0,0,0.0,22900000.9354204,0
IND,MUS,2004,7.0,,0,0,0,0,0,0.0,28949999.7198582,0
IND,MUS,2014,27.5,,0,0,0,0,0,0.0,66866334.5410023,0
IND,MUS,2016,25.85,,0,0,0,0,0,0.0,38844811.8215893,0
IND,MUS,2017,18.85,,0,0,0,0,0,0.0,3904171.08125985,0
IND,MUS,2021,0.88,,0,0,0,0,0,0.0,282116778.854746,0
IND,MUS,2022,4.0,,0,0,0,0,0,0.0,44673648.14959,0
IND,NAM,1994,1.5,,0,0,0,0,0,0.0,122229999.870062,0
IND,NAM,1995,1.8,,0,0,0,0,0,0.0,171889999.317005,0
IND,NAM,2011,0.75,,0,0,0,0,0,0.0,257079997.425899,0
IND,NAM,2014,1.8,,0,0,0,0,0,0.0,200155669.400468,0
IND,NPL,1992,5.2,,0,0,0,0,0,0.0,277329998.31438,0
IND,NPL,2001,2.22,,0,1,1,0,0,0.0,282959998.168051,0
IND,NPL,2002,0.24,,0,1,1,0,0,3.0,294929994.065315,0
IND,NPL,2003,3.75,,0,1,1,0,0,2.0,338099994.437769,0
IND,NPL,2004,23.75,,0,1,1,0,0,1.0,342289999.732748,0
IND,NPL,2005,4.5,,0,0,0,0,0,1.0,357070002.43105,0
IND,NPL,2011,2.64,,0,0,0,0,0,0.0,525050001.075491,0
IND,NPL,2014,4.5,,0,0,0,0,0,0.0,577932688.908186,0
IND,SUR,2015,2.7,,0,0,0,0,0,0.0,11470598.1500447,0
IND,SYC,2005,14.6,,0,0,0,0,0,0.0,9340000.17680228,0
IND,SYC,2013,7.0,,0,0,0,0,0,0.0,17586591.7541087,0
IND,SYC,2014,5.84,,0,0,0,0,0,0.0,4717732.06628859,0
IND,SYC,2016,7.5,,0,0,0,0,0,0.0,-2436690.23527764,0
IND,SYC,2018,9.5,,0,0,0,0,0,0.0,,0
IND,SYC,2021,19.0,,0,0,0,0,0,0.0,,0
IND,VNM,2023,30.0,,0,0,0,0,0,0.0,686736604.112899,0
IRL,ARG,2021,13.2,,0,0,0,0,0,0.0,67330522.8583049,0
IRL,AUS,2005,24.0,,0,0,0,0,0,0.0,,0
IRL,AUS,2006,48.0,,0,0,0,0,0,0.0,,0
IRL,AUS,2007,46.72,,0,0,0,0,0,0.0,,0
IRL,AUS,2008,40.0,,0,0,0,0,0,0.0,,0
IRL,AUS,2009,40.0,,0,0,0,0,0,0.0,,0
IRL,AUS,2010,37.12,,0,0,0,0,0,0.0,,0
IRL,AUS,2012,40.32,,0,0,0,0,0,0.0,,0
IRL,AUS,2013,39.36,,0,0,0,0,0,0.0,,0
IRL,AUS,2014,21.12,,0,0,0,0,0,0.0,,0
IRL,BRA,2022,46.0,,0,0,0,0,0,2.0,536509923.152626,0
IRL,CHL,2008,1.3,,0,0,0,0,0,0.0,93690001.104027,0
IRL,CHL,2009,1.3,,0,0,0,0,0,0.0,70800001.429394,0
IRL,CHL,2010,1.3,,0,0,0,0,0,0.0,173649995.571002,0
IRL,CHL,2011,1.3,,0,0,0,0,0,0.0,152460000.235587,0
IRL,MKD,2013,1.12,,0,0,0,0,0,0.0,176628078.50726,0
IRL,MLT,2015,10.0,,0,0,0,0,0,0.0,,0
IRN,BIH,1996,0.5,,0,0,0,0,0,0.0,666760000.733659,1
IRN,BLR,2024,2.0,,0,0,0,0,0,0.0,,0
IRN,IRQ,2014,32.6,,1,1,1,1,0,6.0,1212530369.65989,1
IRN,IRQ,2015,9.2,,1,1,1,1,0,6.0,1314792888.08955,0
IRN,IRQ,2020,0.45,,0,0,0,0,0,3.0,2293390006.61671,1
IRN,RUS,2022,69.0,,0,0,0,0,0,0.0,,0
IRN,RUS,2023,200.0,,0,0,0,0,0,0.0,,0
IRN,RUS,2024,224.0,,0,0,0,0,0,1.0,,0
IRN,SDN,2003,9.0,,0,0,0,0,0,0.0,579270007.610321,0
IRN,SDN,2005,1.5,,0,1,0,0,0,0.0,1685849996.48854,0
IRN,SDN,2006,15.4,,0,1,0,0,0,1.0,1832800044.29072,0
IRN,SDN,2008,2.75,,0,0,0,0,0,0.0,2100959974.3858,0
